"oid","courseDescription","courseNumber","defaultIndicator","linkedCourseNumbers","needApprovalIndicator","requiredIndicator","sequenceNumber","gradeLevel","academicTrackSelectionOid"
"ACR000002uGaMt","Parties and Elections","HIS315","false","","false","false","80","12","ATS000002uGaMj"
"ACR000002uGaNb","Economics","HIS321","false","","false","false","60","12","ATS000002uGaNR"
"ACR000002uGaNT","Republic on Trial","HIS308","false","","false","false","10","12","ATS000002uGaNR"
"ACR000002uGaNV","History of Hatred","HIS316","false","","false","false","70","12","ATS000002uGaNR"
"ACR000002uGaNX","Century of Conflict: A Social and Cultural History","HIS318","false","","false","false","40","12","ATS000002uGaNR"
"ACR000002uGaNZ","History, Research and Film","HIS313","false","","false","false","50","12","ATS000002uGaNR"
"ACR000002uGaSl","Composition Class","MUS214","false","","false","false","80","12","ATS000002uGaSj"
"ACR000002uGaSp","Composition Class","MUS213","false","","false","false","70","12","ATS000002uGaSj"
"ACR000002uGaSr","Theory C","MUS215","false","","false","false","230","12","ATS000002uGaSj"
"ACR000002uGaSt","Theory D","MUS309","false","","false","false","250","12","ATS000002uGaSj"
"ACR000002uGaSx","Theory B","MUS104","false","","false","false","220","12","ATS000002uGaSj"
"ACR000002uGaSz","Theory E","MUS413","false","","false","false","270","12","ATS000002uGaSj"
"ACR000002uGaT1","Private Lesson: Voice (30 minute)","MUS076","false","","false","false","190","12","ATS000002uGaSj"
"ACR000002uGaT9","Theory A","MUS101","false","","false","false","200","12","ATS000002uGaSj"
"ACR000002uGaTb","Theory D","MUS310","false","","false","false","260","12","ATS000002uGaSj"
"ACR000002uGaTd","Theory E","MUS414","false","","false","false","280","12","ATS000002uGaSj"
"ACR000002uGaTD","Chamber Music","MUS069","false","","false","false","30","12","ATS000002uGaSj"
"ACR000002uGaTf","Conducting","MUS407","false","","false","false","90","12","ATS000002uGaSj"
"ACR000002uGaTF","Chamber Music","MUS070","false","","false","false","40","12","ATS000002uGaSj"
"ACR000002uGaTh","Conducting","MUS408","false","","false","false","100","12","ATS000002uGaSj"
"ACR000002uGaTH","Class Guitar","MUS211","false","","false","false","50","12","ATS000002uGaSj"
"ACR000002uGaTj","Beginning Organ Class","MUS205","false","","false","false","10","12","ATS000002uGaSj"
"ACR000002uGaTJ","Class Guitar","MUS212","false","","false","false","60","12","ATS000002uGaSj"
"ACR000002uGaTl","Beginning Organ Class","MUS206","false","","false","false","20","12","ATS000002uGaSj"
"ACR000002uGaTL","Jazz Ensemble","MUS059","false","","false","false","110","12","ATS000002uGaSj"
"ACR000002uGaTN","Jazz Ensemble","MUS060","false","","false","false","120","12","ATS000002uGaSj"
"ACR000002uGaTR","Jazz Improvisation I","MUS307","false","","false","false","130","12","ATS000002uGaSj"
"ACR000002uGaTT","Jazz Improvisation I","MUS308","false","","false","false","140","12","ATS000002uGaSj"
"ACR000002uGaTV","Jazz History","MUS210","false","","false","false","160","12","ATS000002uGaSj"
"ACR000002uGaTX","Theory B","MUS103","false","","false","false","210","12","ATS000002uGaSj"
"ACR000002uGaTZ","Theory C","MUS216","false","","false","false","240","12","ATS000002uGaSj"
"ACR000002xkU8N","Jazz History","MUS209","false","","false","false","150","12","ATS000002uGaSj"
"ACR000002xkU8Q","Music History","MUS316","false","","false","false","170","12","ATS000002uGaSj"
"ACR000002xkU8S","Music History","MUS315","false","","false","false","180","12","ATS000002uGaSj"
"ACR000002uGaYh","French I","FRE101","false","","false","false","10","12","ATS000002uGaYf"
"ACR000002uGaYj","French I","FRE102","false","","false","false","20","12","ATS000002uGaYf"
"ACR000002uGaYl","French II","FRE201","false","","false","false","30","12","ATS000002uGaYf"
"ACR000002uGaYn","French II","FRE202","false","","false","false","40","12","ATS000002uGaYf"
"ACR000002uGaYp","French III","FRE301","false","","false","false","50","12","ATS000002uGaYf"
"ACR000002uGaYr","French III","FRE302","false","","false","false","60","12","ATS000002uGaYf"
"ACR000002uGaYt","French IV","FRE303","false","","false","false","70","12","ATS000002uGaYf"
"ACR000002uGaYv","French IV","FRE305","false","","false","false","80","12","ATS000002uGaYf"
"ACR000002uGaYx","French V","FRE401","false","","false","false","90","12","ATS000002uGaYf"
"ACR000002uGaYz","French V","FRE402","false","","false","false","100","12","ATS000002uGaYf"
"ACR000002uGaZ1","Spanish I","SPA101","false","","false","false","110","12","ATS000002uGaYf"
"ACR000002uGaZ3","Spanish I","SPA102","false","","false","false","120","12","ATS000002uGaYf"
"ACR000002uGaZ5","Spanish II","SPA201","false","","false","false","130","12","ATS000002uGaYf"
"ACR000002uGaZ7","Spanish II","SPA202","false","","false","false","140","12","ATS000002uGaYf"
"ACR000002uGaZ9","Spanish III","SPA301","false","","false","false","150","12","ATS000002uGaYf"
"ACR000002uGaZB","Spanish III","SPA302","false","","false","false","160","12","ATS000002uGaYf"
"ACR000002uGaZD","Spanish IV","SPA303","false","","false","false","170","12","ATS000002uGaYf"
"ACR000002uGaZF","Spanish IV","SPA304","false","","false","false","180","12","ATS000002uGaYf"
"ACR000002uGaZH","Spanish V","SPA401","false","","false","false","190","12","ATS000002uGaYf"
"ACR000002uGaZJ","Spanish V","SPA402","false","","false","false","200","12","ATS000002uGaYf"
"ACR000002xkU2a","Elements of Fiction","CRW301","false","","false","false","40","12","ATS000002xkU2W"
"ACR000002xkU2c","Elements of Poetry","CRW303","false","","false","false","50","12","ATS000002xkU2W"
"ACR000002xkU2e","Introduction to Screenwriting","CRW305","false","","false","false","60","12","ATS000002xkU2W"
"ACR000002xkU2g","The Writing of Non-Fiction","CRW307","false","","false","false","90","12","ATS000002xkU2W"
"ACR000002xkU2i","Literature of the American South","ENG315","false","","false","false","70","12","ATS000002xkU2W"
"ACR000002xkU2k","Classical Mythology","ENG306","false","","false","false","10","12","ATS000002xkU2W"
"ACR000002xkU2m","Middle Eastern Literature","ENG327","false","","false","false","80","12","ATS000002xkU2W"
"ACR000002xkU2o","Culture of the American West","ENG335","false","","false","false","20","12","ATS000002xkU2W"
"ACR000002xkU2Y","EL Placement Needed","EL099","false","","false","false","30","12","ATS000002xkU2W"
"ACR000002xkU3I","EL Placement Needed","EL099","false","","false","false","20","12","ATS000002xkU3G"
"ACR000002xkU3K","Elements of Poetry","CRW304","false","","false","false","30","12","ATS000002xkU3G"
"ACR000002xkU3M","Elements of Fiction","CRW302","false","","false","false","40","12","ATS000002xkU3G"
"ACR000002xkU3O","Introduction to Screenwriting","CRW306","false","","false","false","60","12","ATS000002xkU3G"
"ACR000002xkU3Q","Postcolonial Literature","ENG316","false","","false","false","70","12","ATS000002xkU3G"
"ACR000002xkU3S","Humanities, Social Justice & the Arts","HUM300","false","","false","false","50","12","ATS000002xkU3G"
"ACR000002xkU3U","Comic Tradition in American Literature","ENG305","false","","false","false","10","12","ATS000002xkU3G"
"ACR000002xkU3W","Shakespeare","ENG311","false","","false","false","80","12","ATS000002xkU3G"
"ACR000002xkU4y","Algebra I","MTH101","false","","false","false","10","12","ATS000002xkU4w"
"ACR000002xkU50","Geometry","MTH103","false","","false","false","30","12","ATS000002xkU4w"
"ACR000002xkU52","Algebra II","MTH201","false","","false","false","50","12","ATS000002xkU4w"
"ACR000002xkU54","AP Calculus AB","MTH401","false","","false","false","90","12","ATS000002xkU4w"
"ACR000002xkU56","AP Statistics","MTH405","false","","false","false","110","12","ATS000002xkU4w"
"ACR000002xkU58","Precalculus","MTH301","false","","false","false","83","12","ATS000002xkU4w"
"ACR000002xkU5A","Advanced Math","MTH303","false","","false","false","70","12","ATS000002xkU4w"
"ACR000002xkU5C","Geometry","MTH104","false","","false","false","40","12","ATS000002xkU4w"
"ACR000002xkU5E","Algebra II","MTH202","false","","false","false","60","12","ATS000002xkU4w"
"ACR000002xkU5G","Precalculus","MTH302","false","","false","false","85","12","ATS000002xkU4w"
"ACR000002xkU5I","Advanced Math","MTH304","false","","false","false","80","12","ATS000002xkU4w"
"ACR000002xkU5K","AP Calculus AB","MTH402","false","","false","false","100","12","ATS000002xkU4w"
"ACR000002xkU5M","AP Statistics","MTH406","false","","false","false","200","12","ATS000002xkU4w"
"ACR000002xkU5O","Algebra I","MTH102","false","","false","false","20","12","ATS000002xkU4w"
"ACR000002xkU5Q","Computer Science Discoveries","MTH409","false","","false","false","210","12","ATS000002xkU4w"
"ACR000002xkU5S","Computer Science Discoveries","MTH410","false","","false","false","220","12","ATS000002xkU4w"
"ACR000002xkU6a","Chemistry","SCI201","false","","false","false","30","12","ATS000002xkU6W"
"ACR000002xkU6c","Chemistry","SCI202","false","","false","false","40","12","ATS000002xkU6W"
"ACR000002xkU6e","Physics","SCI301","false","","false","false","50","12","ATS000002xkU6W"
"ACR000002xkU6g","Physics","SCI302","false","","false","false","60","12","ATS000002xkU6W"
"ACR000002xkU6i","Ecology","SCI303","false","","false","false","70","12","ATS000002xkU6W"
"ACR000002xkU6k","Ecology","SCI304","false","","false","false","80","12","ATS000002xkU6W"
"ACR000002xkU6m","Advanced Chemistry: Atoms","SCI401","false","","false","false","110","12","ATS000002xkU6W"
"ACR000002xkU6o","Advanced Chemistry: Reactions","SCI402","false","","false","false","120","12","ATS000002xkU6W"
"ACR000002xkU6q","Forensics","SCI408","false","","false","false","140","12","ATS000002xkU6W"
"ACR000002xkU6w","Agricultural Science: Spring Seedlings","SCI310","false","","false","false","170","12","ATS000002xkU6W"
"ACR000002xkU6y","Agricultural Science: Fall Harvest","SCI309","false","","false","false","180","12","ATS000002xkU6W"
"ACR000002xkU6Y","Astronomy","SCI405","false","","false","false","130","12","ATS000002xkU6W"
"ACR000002pKIle","Private Lesson/Studio: Piano","MUS031","false","","false","true","90","11","ATS000002pKIld"
"ACR000002pKIlf","Private Lesson/Studio: Piano","MUS032","false","","false","true","100","11","ATS000002pKIld"
"ACR000002pKIlg","Choir","MUS055","false","","false","false","70","11","ATS000002pKIld"
"ACR000002pKIlh","Choir","MUS056","false","","false","false","80","11","ATS000002pKIld"
"ACR000002uGaI5","General Dance","DAN101","false","","false","false","10","11","ATS000002uGaI3"
"ACR000002uGaI7","General Dance","DAN102","false","","false","false","20","11","ATS000002uGaI3"
"ACR000002uGaI9","Acting Foundations","THA101","false","","false","false","50","11","ATS000002uGaI3"
"ACR000002uGaIB","Acting Foundations","THA102","false","","false","false","60","11","ATS000002uGaI3"
"ACR000002uGaID","Art History: 20th Century","VA203","false","","false","false","70","11","ATS000002uGaI3"
"ACR000002uGaIF","Art History: Renaissance","VA204","false","","false","false","80","11","ATS000002uGaI3"
"ACR000002uGaIH","Drawing & Painting","VA340","false","","false","false","110","11","ATS000002uGaI3"
"ACR000002uGaIJ","Hybrid Genres","CRW316","false","","false","false","140","11","ATS000002uGaI3"
"ACR000002uGaIL","Writing the Fantastic","CRW325","false","","false","false","150","11","ATS000002uGaI3"
"ACR000002uGaIN","Experiments in Poetry: Laws and Wildness","CRW351","false","","false","false","160","11","ATS000002uGaI3"
"ACR000002uGaIP","The Writing of Non-Fiction","CRW307","false","","false","false","170","11","ATS000002uGaI3"
"ACR000002uGaIR","Great Directors","MPA316","false","","false","false","180","11","ATS000002uGaI3"
"ACR000002uGaIT","Story","MPA101","false","","false","false","190","11","ATS000002uGaI3"
"ACR000002xkU7b","Elements of Poetry","CRW304","false","","false","false","230","11","ATS000002uGaI3"
"ACR000002xkU7d","Introduction to Screenwriting","CRW305","false","","false","false","240","11","ATS000002uGaI3"
"ACR000002xkU7f","Introduction to Screenwriting","CRW306","false","","false","false","250","11","ATS000002uGaI3"
"ACR000002xkU7V","Elements of Fiction","CRW301","false","","false","false","200","11","ATS000002uGaI3"
"ACR000002xkU7X","Elements of Fiction","CRW302","false","","false","false","210","11","ATS000002uGaI3"
"ACR000002xkU7Z","Elements of Poetry","CRW303","false","","false","false","220","11","ATS000002uGaI3"
"ACR000002uGaMb","Rise of Modern America","HIS305","false","","false","false","50","11","ATS000002uGaMX"
"ACR000002uGaMd","Contemporary America","HIS304","false","","false","false","20","11","ATS000002uGaMX"
"ACR000002uGaMf","International Relations","HIS302","false","","false","false","80","11","ATS000002uGaMX"
"ACR000002uGaMh","Parties and Elections","HIS315","false","","false","false","90","11","ATS000002uGaMX"
"ACR000002uGaMZ","Founding of America","HIS307","false","","false","false","40","11","ATS000002uGaMX"
"ACR000002uGaNH","Republic on Trial","HIS308","false","","false","false","30","11","ATS000002uGaNF"
"ACR000002uGaNJ","Century of Conflict: A Social and Cultural History","HIS318","false","","false","false","60","11","ATS000002uGaNF"
"ACR000002uGaNL","Economics","HIS321","false","","false","false","70","11","ATS000002uGaNF"
"ACR000002uGaNN","History, Research and Film","HIS313","false","","false","false","90","11","ATS000002uGaNF"
"ACR000002uGaNP","History of Hatred","HIS316","false","","false","false","100","11","ATS000002uGaNF"
"ACR000002uGaRl","Composition Class","MUS214","false","","false","false","80","11","ATS000002uGaRj"
"ACR000002uGaRp","Composition Class","MUS213","false","","false","false","70","11","ATS000002uGaRj"
"ACR000002uGaRr","Theory C","MUS215","false","","false","false","210","11","ATS000002uGaRj"
"ACR000002uGaRt","Theory D","MUS309","false","","false","false","230","11","ATS000002uGaRj"
"ACR000002uGaRx","Theory B","MUS104","false","","false","false","200","11","ATS000002uGaRj"
"ACR000002uGaRz","Theory E","MUS413","false","","false","false","250","11","ATS000002uGaRj"
"ACR000002uGaS1","Private Lesson: Voice (30 minute)","MUS076","false","","false","false","170","11","ATS000002uGaRj"
"ACR000002uGaS9","Theory A","MUS101","false","","false","false","180","11","ATS000002uGaRj"
"ACR000002uGaSb","Theory D","MUS310","false","","false","false","240","11","ATS000002uGaRj"
"ACR000002uGaSd","Theory E","MUS414","false","","false","false","260","11","ATS000002uGaRj"
"ACR000002uGaSD","Chamber Music","MUS069","false","","false","false","30","11","ATS000002uGaRj"
"ACR000002uGaSf","Beginning Organ Class","MUS206","false","","false","false","10","11","ATS000002uGaRj"
"ACR000002uGaSF","Chamber Music","MUS070","false","","false","false","40","11","ATS000002uGaRj"
"ACR000002uGaSh","Beginning Organ Class","MUS205","false","","false","false","20","11","ATS000002uGaRj"
"ACR000002uGaSH","Class Guitar","MUS211","false","","false","false","50","11","ATS000002uGaRj"
"ACR000002uGaSJ","Class Guitar","MUS212","false","","false","false","60","11","ATS000002uGaRj"
"ACR000002uGaSL","Jazz Ensemble","MUS059","false","","false","false","90","11","ATS000002uGaRj"
"ACR000002uGaSN","Jazz Ensemble","MUS060","false","","false","false","100","11","ATS000002uGaRj"
"ACR000002uGaSR","Jazz Improvisation I","MUS307","false","","false","false","110","11","ATS000002uGaRj"
"ACR000002uGaST","Jazz Improvisation I","MUS308","false","","false","false","120","11","ATS000002uGaRj"
"ACR000002uGaSV","Jazz History","MUS210","false","","false","false","140","11","ATS000002uGaRj"
"ACR000002uGaSX","Theory B","MUS103","false","","false","false","190","11","ATS000002uGaRj"
"ACR000002uGaSZ","Theory C","MUS216","false","","false","false","220","11","ATS000002uGaRj"
"ACR000002xkU8o","Jazz History","MUS209","false","","false","false","130","11","ATS000002uGaRj"
"ACR000002xkU8r","Music History","MUS316","false","","false","false","150","11","ATS000002uGaRj"
